=== EP_NIC_NAME=rdmap110s0 (auto: 16 rdmap ports at 200 Gb/s => 50.0 GB/s per GPU at 8 GPUs) ===
=== Route B: NCCL_GIN_TYPE=5 (EFA GDA / GDAKI) ===
+ docker run --rm --gpus all --privileged --network=host --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --device=/dev/infiniband --device=/dev/gdrdrv -e MASTER_ADDR=172.31.20.74 -e MASTER_PORT=29591 -e WORLD_SIZE=2 -e RANK=1 -e NCCL_DEBUG=WARN -e NCCL_GIN_TYPE=5 -e FI_EFA_USE_HW_CNTR=1 -e OFI_NCCL_GIN_STRONG_SIGNAL=1 -e NCCL_RMA_DISABLE=1 -e NCCL_SYM_GIN_KERNELS_ENABLE=0 -e EP_NIC_NAME=rdmap110s0 -e TORCHDYNAMO_DISABLE=1 -e TORCH_COMPILE_DISABLE=1 -e PYTHONUNBUFFERED=1 -e PYTHONFAULTHANDLER=1 deepep-v2-efa-gdaki-h200:dev-7a6059a3 bash -lc 'cd /opt/deepep && timeout -s ABRT --kill-after=60 1500     python -u tests/elastic/test_ep.py     --num-processes 8 --num-sms 12 --num-tokens=128 --num-topk=8 --num-experts=256 --hidden=7168 --allow-hybrid-mode=1 --prefer-overlap-with-compute=0 --test-first-only --skip-check'

=============
== PyTorch ==
=============

NVIDIA Release 26.04 (build 297444911)
PyTorch Version 2.12.0a0+0291f96
Container image Copyright (c) 2026, NVIDIA CORPORATION & AFFILIATES. All rights reserved.
Copyright (c) 2014-2024 Facebook Inc.
Copyright (c) 2011-2014 Idiap Research Institute (Ronan Collobert)
Copyright (c) 2012-2014 Deepmind Technologies    (Koray Kavukcuoglu)
Copyright (c) 2011-2012 NEC Laboratories America (Koray Kavukcuoglu)
Copyright (c) 2011-2013 NYU                      (Clement Farabet)
Copyright (c) 2006-2010 NEC Laboratories America (Ronan Collobert, Leon Bottou, Iain Melvin, Jason Weston)
Copyright (c) 2006      Idiap Research Institute (Samy Bengio)
Copyright (c) 2001-2004 Idiap Research Institute (Ronan Collobert, Samy Bengio, Johnny Mariethoz)
Copyright (c) 2015      Google Inc.
Copyright (c) 2015      Yangqing Jia
Copyright (c) 2013-2016 The Caffe contributors
All rights reserved.

Various files include modifications (c) NVIDIA CORPORATION & AFFILIATES.  All rights reserved.

GOVERNING TERMS: The software and materials are governed by the NVIDIA Software License Agreement
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/nvidia-software-license-agreement/)
and the Product-Specific Terms for NVIDIA AI Products
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/product-specific-terms-for-ai-products/).

GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
Config:
 > Ranks: 2 x 8
 > Experts: 8/256
 > Tokens: 120 (max: 128), hidden: 7168
 > #SM: 12, #QPs: 5/5

Running all test cases:
 > Testing with do_handle_copy=1, expert_alignment=128, use_fp8_dispatch=1, num_bias=0, with_previous_event=0, async_with_compute_stream=0, allocate_on_comm_stream=0 ...
   * EP:  14/16 | dispatch: 6 GB/s (SO), 21 GB/s (SU), 299.334 us, 6162624 bytes | copy: 400 GB/s, 30.818 us
   * EP:   8/16 | dispatch: 6 GB/s (SO), 20 GB/s (SU), 297.539 us, 5833152 bytes | copy: 523 GB/s, 22.324 us
   * EP:  15/16 | dispatch: 6 GB/s (SO), 21 GB/s (SU), 292.185 us, 6005376 bytes | copy: 661 GB/s, 18.178 us
   * EP:  11/16 | dispatch: 6 GB/s (SO), 19 GB/s (SU), 299.527 us, 5698368 bytes | copy: 592 GB/s, 19.259 us
   * EP:   9/16 | dispatch: 6 GB/s (SO), 20 GB/s (SU), 292.106 us, 5773248 bytes | copy: 800 GB/s, 14.435 us
   * EP:  10/16 | dispatch: 6 GB/s (SO), 21 GB/s (SU), 297.707 us, 6312384 bytes | copy: 504 GB/s, 25.061 us
   * EP:  13/16 | dispatch: 6 GB/s (SO), 19 GB/s (SU), 298.042 us, 5728320 bytes | copy: 335 GB/s, 34.180 us
   * EP:  12/16 | dispatch: 6 GB/s (SO), 21 GB/s (SU), 293.767 us, 6117696 bytes | copy: 377 GB/s, 32.419 us
   - EP:  14/16 | expanded dispatch: 6 GB/s (SO), 21 GB/s (SU), 299.607 us, 6162624 bytes | copy: 552 GB/s, 38.090 us
   - EP:   8/16 | expanded dispatch: 6 GB/s (SO), 20 GB/s (SU), 298.628 us, 5833152 bytes | copy: 977 GB/s, 21.212 us
   - EP:  11/16 | expanded dispatch: 6 GB/s (SO), 19 GB/s (SU), 299.163 us, 5698368 bytes | copy: 1246 GB/s, 16.491 us   - EP:   9/16 | expanded dispatch: 6 GB/s (SO), 20 GB/s (SU), 294.944 us, 5773248 bytes | copy: 859 GB/s, 24.059 us

   - EP:  15/16 | expanded dispatch: 6 GB/s (SO), 20 GB/s (SU), 294.951 us, 6005376 bytes | copy: 873 GB/s, 23.984 us
   - EP:  10/16 | expanded dispatch: 6 GB/s (SO), 21 GB/s (SU), 297.418 us, 6312384 bytes | copy: 764 GB/s, 27.757 us
   - EP:  12/16 | expanded dispatch: 6 GB/s (SO), 21 GB/s (SU), 295.685 us, 6117696 bytes | copy: 551 GB/s, 38.005 us
   - EP:  13/16 | expanded dispatch: 6 GB/s (SO), 19 GB/s (SU), 299.148 us, 5728320 bytes | copy: 699 GB/s, 29.584 us
   # EP:   9/16 | cached dispatch: 7 GB/s (SO), 22 GB/s (SU), 263.153 us, 5773248 bytes | copy: 822 GB/s, 14.047 us   # EP:  14/16 | cached dispatch: 6 GB/s (SO), 23 GB/s (SU), 269.029 us, 6162624 bytes | copy: 545 GB/s, 22.633 us

   # EP:   8/16 | cached dispatch: 7 GB/s (SO), 22 GB/s (SU), 267.280 us, 5833152 bytes | copy: 577 GB/s, 20.214 us
   # EP:  15/16 | cached dispatch: 6 GB/s (SO), 23 GB/s (SU), 263.622 us, 6005376 bytes | copy: 659 GB/s, 18.226 us
   # EP:  11/16 | cached dispatch: 6 GB/s (SO), 21 GB/s (SU), 269.924 us, 5698368 bytes | copy: 826 GB/s, 13.796 us
   # EP:  10/16 | cached dispatch: 7 GB/s (SO), 24 GB/s (SU), 268.137 us, 6312384 bytes | copy: 593 GB/s, 21.300 us
   # EP:  12/16 | cached dispatch: 6 GB/s (SO), 23 GB/s (SU), 266.661 us, 6117696 bytes | copy: 379 GB/s, 32.314 us
   # EP:  13/16 | cached dispatch: 6 GB/s (SO), 21 GB/s (SU), 269.661 us, 5728320 bytes | copy: 327 GB/s, 35.032 us
   @ EP:  14/16 | combine: 19 GB/s (SO), 67 GB/s (SU), 175.984 us, 11824864 bytes | reduce: 1106 GB/s, 4.443 us
   @ EP:   8/16 | combine: 20 GB/s (SO), 65 GB/s (SU), 172.893 us, 11192672 bytes | reduce: 1166 GB/s, 4.423 us
   @ EP:  11/16 | combine: 19 GB/s (SO), 62 GB/s (SU), 177.141 us, 10934048 bytes | reduce: 1018 GB/s, 4.938 us
   @ EP:   9/16 | combine: 20 GB/s (SO), 67 GB/s (SU), 166.349 us, 11077728 bytes | reduce: 1081 GB/s, 4.731 us
