=== EP_NIC_NAME=rdmap110s0 (auto: 16 rdmap ports at 200 Gb/s => 50.0 GB/s per GPU at 8 GPUs) ===
=== Route B: NCCL_GIN_TYPE=5 (EFA GDA / GDAKI) ===
+ docker run --rm --gpus all --privileged --network=host --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --device=/dev/infiniband --device=/dev/gdrdrv -e MASTER_ADDR=172.31.20.74 -e MASTER_PORT=29593 -e WORLD_SIZE=4 -e RANK=3 -e NCCL_DEBUG=WARN -e NCCL_GIN_TYPE=5 -e FI_EFA_USE_HW_CNTR=1 -e OFI_NCCL_GIN_STRONG_SIGNAL=1 -e NCCL_RMA_DISABLE=1 -e NCCL_SYM_GIN_KERNELS_ENABLE=0 -e EP_NIC_NAME=rdmap110s0 -e TORCHDYNAMO_DISABLE=1 -e TORCH_COMPILE_DISABLE=1 -e PYTHONUNBUFFERED=1 -e PYTHONFAULTHANDLER=1 deepep-v2-efa-gdaki-h200:dev-7a6059a3 bash -lc 'cd /opt/deepep && timeout -s ABRT --kill-after=60 1500     python -u tests/elastic/test_ep.py     --num-processes 8 --num-sms 12 --num-tokens=8192 --num-topk=8 --num-experts=256 --hidden=7168 --allow-hybrid-mode=1 --prefer-overlap-with-compute=0 --test-first-only --skip-check'

=============
== PyTorch ==
=============

NVIDIA Release 26.04 (build 297444911)
PyTorch Version 2.12.0a0+0291f96
Container image Copyright (c) 2026, NVIDIA CORPORATION & AFFILIATES. All rights reserved.
Copyright (c) 2014-2024 Facebook Inc.
Copyright (c) 2011-2014 Idiap Research Institute (Ronan Collobert)
Copyright (c) 2012-2014 Deepmind Technologies    (Koray Kavukcuoglu)
Copyright (c) 2011-2012 NEC Laboratories America (Koray Kavukcuoglu)
Copyright (c) 2011-2013 NYU                      (Clement Farabet)
Copyright (c) 2006-2010 NEC Laboratories America (Ronan Collobert, Leon Bottou, Iain Melvin, Jason Weston)
Copyright (c) 2006      Idiap Research Institute (Samy Bengio)
Copyright (c) 2001-2004 Idiap Research Institute (Ronan Collobert, Samy Bengio, Johnny Mariethoz)
Copyright (c) 2015      Google Inc.
Copyright (c) 2015      Yangqing Jia
Copyright (c) 2013-2016 The Caffe contributors
All rights reserved.

Various files include modifications (c) NVIDIA CORPORATION & AFFILIATES.  All rights reserved.

GOVERNING TERMS: The software and materials are governed by the NVIDIA Software License Agreement
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/nvidia-software-license-agreement/)
and the Product-Specific Terms for NVIDIA AI Products
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/product-specific-terms-for-ai-products/).

GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
Config:
 > Ranks: 4 x 8
 > Experts: 8/256
 > Tokens: 8168 (max: 8192), hidden: 7168
 > #SM: 12, #QPs: 5/5

Running all test cases:
 > Testing with do_handle_copy=1, expert_alignment=128, use_fp8_dispatch=1, num_bias=0, with_previous_event=0, async_with_compute_stream=0, allocate_on_comm_stream=0 ...
   * EP:  29/32 | dispatch: 56 GB/s (SO), 112 GB/s (SU), 3968.000 us, 443446848 bytes | copy: 2841 GB/s, 312.182 us
   * EP:  31/32 | dispatch: 56 GB/s (SO), 112 GB/s (SU), 3959.000 us, 444682368 bytes | copy: 2629 GB/s, 338.328 us
   * EP:  30/32 | dispatch: 56 GB/s (SO), 112 GB/s (SU), 3972.000 us, 445887936 bytes | copy: 2774 GB/s, 321.432 us
   * EP:  25/32 | dispatch: 56 GB/s (SO), 113 GB/s (SU), 3968.000 us, 446883840 bytes | copy: 2768 GB/s, 322.840 us
   * EP:  24/32 | dispatch: 56 GB/s (SO), 113 GB/s (SU), 3964.000 us, 447026112 bytes | copy: 2755 GB/s, 324.567 us
   * EP:  28/32 | dispatch: 56 GB/s (SO), 112 GB/s (SU), 3957.000 us, 444614976 bytes | copy: 2668 GB/s, 333.253 us
   * EP:  27/32 | dispatch: 56 GB/s (SO), 112 GB/s (SU), 3968.000 us, 444128256 bytes | copy: 2683 GB/s, 331.030 us
   * EP:  26/32 | dispatch: 56 GB/s (SO), 113 GB/s (SU), 3953.000 us, 444929472 bytes | copy: 2553 GB/s, 348.580 us
   - EP:  25/32 | expanded dispatch: 56 GB/s (SO), 113 GB/s (SU), 3962.000 us, 446883840 bytes | copy: 2365 GB/s, 399.071 us
   - EP:  31/32 | expanded dispatch: 56 GB/s (SO), 113 GB/s (SU), 3946.000 us, 444682368 bytes | copy: 2516 GB/s, 373.688 us
   - EP:  29/32 | expanded dispatch: 56 GB/s (SO), 112 GB/s (SU), 3956.000 us, 443446848 bytes | copy: 2336 GB/s, 401.487 us
   - EP:  30/32 | expanded dispatch: 56 GB/s (SO), 112 GB/s (SU), 3966.000 us, 445887936 bytes | copy: 2350 GB/s, 400.787 us
   - EP:  27/32 | expanded dispatch: 56 GB/s (SO), 112 GB/s (SU), 3962.000 us, 444128256 bytes | copy: 2357 GB/s, 397.674 us
   - EP:  28/32 | expanded dispatch: 56 GB/s (SO), 113 GB/s (SU), 3949.000 us, 444614976 bytes | copy: 2336 GB/s, 402.466 us
   - EP:  24/32 | expanded dispatch: 56 GB/s (SO), 113 GB/s (SU), 3961.000 us, 447026112 bytes | copy: 2409 GB/s, 392.140 us
   - EP:  26/32 | expanded dispatch: 56 GB/s (SO), 112 GB/s (SU), 3960.000 us, 444929472 bytes | copy: 2428 GB/s, 386.942 us
   # EP:  25/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4686.000 us, 446883840 bytes | copy: 2421 GB/s, 369.195 us
   # EP:  30/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4693.000 us, 445887936 bytes | copy: 2426 GB/s, 367.631 us
   # EP:  29/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4679.000 us, 443446848 bytes | copy: 2577 GB/s, 344.143 us
   # EP:  27/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4688.000 us, 444128256 bytes | copy: 2355 GB/s, 377.179 us
   # EP:  31/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4666.000 us, 444682368 bytes | copy: 2471 GB/s, 359.978 us
   # EP:  28/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4681.000 us, 444614976 bytes | copy: 2438 GB/s, 364.794 us
   # EP:  24/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4685.000 us, 447026112 bytes | copy: 2518 GB/s, 355.122 us
   # EP:  26/32 | cached dispatch: 47 GB/s (SO), 95 GB/s (SU), 4685.000 us, 444929472 bytes | copy: 2367 GB/s, 375.883 us
   @ EP:  25/32 | combine: 54 GB/s (SO), 109 GB/s (SU), 7847.000 us, 857482240 bytes | reduce: 3602 GB/s, 150.531 us
   @ EP:  27/32 | combine: 49 GB/s (SO), 99 GB/s (SU), 8604.000 us, 852194816 bytes | reduce: 3612 GB/s, 149.903 us
   @ EP:  29/32 | combine: 49 GB/s (SO), 98 GB/s (SU), 8663.000 us, 850887328 bytes | reduce: 3607 GB/s, 150.318 us
