=== EP_NIC_NAME=rdmap110s0 (auto: 16 rdmap ports at 200 Gb/s => 50.0 GB/s per GPU at 8 GPUs) ===
=== Route B: NCCL_GIN_TYPE=5 (EFA GDA / GDAKI) ===
+ docker run --rm --gpus all --privileged --network=host --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --device=/dev/infiniband --device=/dev/gdrdrv -e MASTER_ADDR=172.31.20.74 -e MASTER_PORT=29531 -e WORLD_SIZE=2 -e RANK=1 -e NCCL_DEBUG=WARN -e NCCL_GIN_TYPE=5 -e FI_EFA_USE_HW_CNTR=1 -e OFI_NCCL_GIN_STRONG_SIGNAL=1 -e NCCL_RMA_DISABLE=1 -e NCCL_SYM_GIN_KERNELS_ENABLE=0 -e EP_NIC_NAME=rdmap110s0 -e TORCHDYNAMO_DISABLE=1 -e TORCH_COMPILE_DISABLE=1 -e PYTHONUNBUFFERED=1 -e PYTHONFAULTHANDLER=1 deepep-v2-efa-gdaki-h200:dev-7a6059a3 bash -lc 'cd /opt/deepep && timeout -s ABRT --kill-after=60 1500     python -u tests/elastic/test_ep.py     --num-processes 8 --num-sms 12 --num-tokens=8192 --num-topk=8 --num-experts=256 --hidden=7168 --allow-hybrid-mode=1 --prefer-overlap-with-compute=0 --test-first-only --skip-check'

=============
== PyTorch ==
=============

NVIDIA Release 26.04 (build 297444911)
PyTorch Version 2.12.0a0+0291f96
Container image Copyright (c) 2026, NVIDIA CORPORATION & AFFILIATES. All rights reserved.
Copyright (c) 2014-2024 Facebook Inc.
Copyright (c) 2011-2014 Idiap Research Institute (Ronan Collobert)
Copyright (c) 2012-2014 Deepmind Technologies    (Koray Kavukcuoglu)
Copyright (c) 2011-2012 NEC Laboratories America (Koray Kavukcuoglu)
Copyright (c) 2011-2013 NYU                      (Clement Farabet)
Copyright (c) 2006-2010 NEC Laboratories America (Ronan Collobert, Leon Bottou, Iain Melvin, Jason Weston)
Copyright (c) 2006      Idiap Research Institute (Samy Bengio)
Copyright (c) 2001-2004 Idiap Research Institute (Ronan Collobert, Samy Bengio, Johnny Mariethoz)
Copyright (c) 2015      Google Inc.
Copyright (c) 2015      Yangqing Jia
Copyright (c) 2013-2016 The Caffe contributors
All rights reserved.

Various files include modifications (c) NVIDIA CORPORATION & AFFILIATES.  All rights reserved.

GOVERNING TERMS: The software and materials are governed by the NVIDIA Software License Agreement
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/nvidia-software-license-agreement/)
and the Product-Specific Terms for NVIDIA AI Products
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/product-specific-terms-for-ai-products/).

GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
Config:
 > Ranks: 2 x 8
 > Experts: 8/256
 > Tokens: 8184 (max: 8192), hidden: 7168
 > #SM: 12, #QPs: 5/5

Running all test cases:
 > Testing with do_handle_copy=1, expert_alignment=128, use_fp8_dispatch=1, num_bias=0, with_previous_event=0, async_with_compute_stream=0, allocate_on_comm_stream=0 ...
   * EP:  12/16 | dispatch: 81 GB/s (SO), 265 GB/s (SU), 1513.000 us, 401401728 bytes | copy: 3219 GB/s, 249.422 us
   * EP:  11/16 | dispatch: 80 GB/s (SO), 264 GB/s (SU), 1518.000 us, 400203648 bytes | copy: 3151 GB/s, 254.015 us
   * EP:  10/16 | dispatch: 81 GB/s (SO), 265 GB/s (SU), 1516.000 us, 401289408 bytes | copy: 3196 GB/s, 251.091 us
   * EP:  13/16 | dispatch: 81 GB/s (SO), 263 GB/s (SU), 1517.000 us, 398728512 bytes | copy: 3127 GB/s, 255.034 us
   * EP:  15/16 | dispatch: 81 GB/s (SO), 266 GB/s (SU), 1509.000 us, 401903424 bytes | copy: 3221 GB/s, 249.574 us
   * EP:   9/16 | dispatch: 81 GB/s (SO), 265 GB/s (SU), 1506.000 us, 398795904 bytes | copy: 3289 GB/s, 242.522 us
   * EP:   8/16 | dispatch: 81 GB/s (SO), 264 GB/s (SU), 1516.000 us, 400166208 bytes | copy: 3212 GB/s, 249.180 us
   * EP:  14/16 | dispatch: 81 GB/s (SO), 264 GB/s (SU), 1517.000 us, 400525632 bytes | copy: 3227 GB/s, 248.224 us
   - EP:  10/16 | expanded dispatch: 81 GB/s (SO), 265 GB/s (SU), 1515.000 us, 401289408 bytes | copy: 2747 GB/s, 328.506 us
   - EP:  13/16 | expanded dispatch: 80 GB/s (SO), 262 GB/s (SU), 1520.000 us, 398728512 bytes | copy: 2713 GB/s, 330.701 us
   - EP:  12/16 | expanded dispatch: 81 GB/s (SO), 265 GB/s (SU), 1515.000 us, 401401728 bytes | copy: 2804 GB/s, 322.248 us
   - EP:  11/16 | expanded dispatch: 80 GB/s (SO), 263 GB/s (SU), 1521.000 us, 400203648 bytes | copy: 2745 GB/s, 328.308 us
   - EP:   9/16 | expanded dispatch: 81 GB/s (SO), 265 GB/s (SU), 1507.000 us, 398795904 bytes | copy: 2852 GB/s, 313.816 us
   - EP:   8/16 | expanded dispatch: 80 GB/s (SO), 263 GB/s (SU), 1519.000 us, 400166208 bytes | copy: 2773 GB/s, 325.392 us
   - EP:  15/16 | expanded dispatch: 81 GB/s (SO), 266 GB/s (SU), 1509.000 us, 401903424 bytes | copy: 2787 GB/s, 324.480 us
   - EP:  14/16 | expanded dispatch: 80 GB/s (SO), 264 GB/s (SU), 1519.000 us, 400525632 bytes | copy: 2733 GB/s, 330.092 us
   # EP:  11/16 | cached dispatch: 70 GB/s (SO), 229 GB/s (SU), 1750.000 us, 400203648 bytes | copy: 3145 GB/s, 254.531 us
   # EP:   9/16 | cached dispatch: 70 GB/s (SO), 229 GB/s (SU), 1738.000 us, 398795904 bytes | copy: 3365 GB/s, 237.052 us
   # EP:  12/16 | cached dispatch: 70 GB/s (SO), 230 GB/s (SU), 1746.000 us, 401401728 bytes | copy: 3246 GB/s, 247.314 us
   # EP:  10/16 | cached dispatch: 70 GB/s (SO), 230 GB/s (SU), 1748.000 us, 401289408 bytes | copy: 3225 GB/s, 248.883 us
   # EP:  13/16 | cached dispatch: 70 GB/s (SO), 228 GB/s (SU), 1748.000 us, 398728512 bytes | copy: 3189 GB/s, 250.072 us
   # EP:  14/16 | cached dispatch: 70 GB/s (SO), 229 GB/s (SU), 1750.000 us, 400525632 bytes | copy: 3197 GB/s, 250.563 us
   # EP:   8/16 | cached dispatch: 70 GB/s (SO), 229 GB/s (SU), 1747.000 us, 400166208 bytes | copy: 3297 GB/s, 242.762 us
   # EP:  15/16 | cached dispatch: 70 GB/s (SO), 231 GB/s (SU), 1743.000 us, 401903424 bytes | copy: 3255 GB/s, 246.921 us
   @ EP:  10/16 | combine: 60 GB/s (SO), 197 GB/s (SU), 3914.000 us, 769995488 bytes | reduce: 3680 GB/s, 95.617 us   @ EP:  12/16 | combine: 60 GB/s (SO), 198 GB/s (SU), 3896.000 us, 770211008 bytes | reduce: 3654 GB/s, 96.277 us

   @ EP:  14/16 | combine: 60 GB/s (SO), 196 GB/s (SU), 3916.000 us, 768529952 bytes | reduce: 3663 GB/s, 96.059 us
